datetime,date,update_time,gold_buy,gold_sell,gold_bar_buy,gold_bar_sell,timestamp,source_url
2023-01-02,02/01/2566,09:29,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-03,03/01/2566,16:20,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-04,04/01/2566,14:40,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-05,05/01/2566,11:10,29650.0,29750.0,29122.36,30250.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-06,06/01/2566,09:49,29550.0,29650.0,29016.24,30150.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-07,07/01/2566,09:09,29650.0,29750.0,29122.36,30250.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-09,09/01/2566,13:22,29650.0,29750.0,29122.36,30250.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-10,10/01/2566,15:56,29650.0,29750.0,29122.36,30250.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-11,11/01/2566,12:37,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-12,12/01/2566,13:04,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-13,13/01/2566,12:38,29650.0,29750.0,29122.36,30250.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-14,14/01/2566,09:15,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-16,16/01/2566,16:21,29800.0,29900.0,29258.8,30400.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-17,17/01/2566,10:20,29800.0,29900.0,29258.8,30400.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-18,18/01/2566,10:56,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-19,19/01/2566,13:38,29800.0,29900.0,29258.8,30400.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-20,20/01/2566,16:39,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-21,21/01/2566,09:30,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-23,23/01/2566,15:42,29800.0,29900.0,29258.8,30400.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-24,24/01/2566,15:03,29950.0,30050.0,29410.4,30550.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-25,25/01/2566,17:16,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-26,26/01/2566,15:26,29950.0,30050.0,29410.4,30550.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-27,27/01/2566,15:54,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-28,28/01/2566,09:17,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-30,30/01/2566,15:04,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-01-31,31/01/2566,16:15,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:32,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มกราคม-2566/
2023-02-01,01/02/2566,13:59,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-02,02/02/2566,15:10,30150.0,30250.0,29607.48,30750.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-03,03/02/2566,17:05,29800.0,29900.0,29258.8,30400.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-04,04/02/2566,09:30,29600.0,29700.0,29061.72,30200.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-06,06/02/2566,09:32,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-07,07/02/2566,09:23,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-08,08/02/2566,14:26,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-09,09/02/2566,09:23,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-10,10/02/2566,15:28,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-11,11/02/2566,09:20,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-13,13/02/2566,13:31,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-14,14/02/2566,14:20,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-15,15/02/2566,14:39,29700.0,29800.0,29167.84,30300.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-16,16/02/2566,11:42,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-17,17/02/2566,13:14,29750.0,29850.0,29213.32,30350.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-18,18/02/2566,09:29,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-20,20/02/2566,09:26,29850.0,29950.0,29319.44,30450.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-21,21/02/2566,16:57,29900.0,30000.0,29364.92,30500.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-22,22/02/2566,14:35,29950.0,30050.0,29410.4,30550.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-23,23/02/2566,13:51,29900.0,30000.0,29364.92,30500.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-24,24/02/2566,11:22,29950.0,30050.0,29410.4,30550.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-25,25/02/2566,09:27,29900.0,30000.0,29364.92,30500.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-27,27/02/2566,15:33,30000.0,30100.0,29455.88,30600.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-02-28,28/02/2566,16:46,30100.0,30200.0,29562.0,30700.0,2025-11-11 23:50:41,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2566/
2023-03-01,01/03/2566,16:42,30100.0,30200.0,29562.0,30700.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-02,02/03/2566,16:44,30100.0,30200.0,29562.0,30700.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-03,03/03/2566,13:34,30200.0,30300.0,29652.96,30800.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-04,04/03/2566,09:23,30200.0,30300.0,29652.96,30800.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-06,06/03/2566,09:54,30150.0,30250.0,29607.48,30750.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-07,07/03/2566,11:57,30100.0,30200.0,29562.0,30700.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-08,08/03/2566,09:26,30050.0,30150.0,29516.52,30650.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-09,09/03/2566,09:29,30050.0,30150.0,29516.52,30650.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-10,10/03/2566,12:48,30250.0,30350.0,29698.44,30850.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-11,11/03/2566,09:28,30550.0,30650.0,30001.64,31150.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-13,13/03/2566,16:32,30700.0,30800.0,30153.24,31300.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-14,14/03/2566,15:49,30900.0,31000.0,30350.32,31500.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-15,15/03/2566,16:44,30900.0,31000.0,30350.32,31500.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-16,16/03/2566,16:32,31150.0,31250.0,30592.88,31750.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-17,17/03/2566,16:57,31150.0,31250.0,30592.88,31750.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-18,18/03/2566,09:15,31650.0,31750.0,31078.0,32250.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-20,20/03/2566,17:01,31900.0,32000.0,31320.56,32500.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-21,21/03/2566,17:06,31850.0,31950.0,31275.08,32450.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-22,22/03/2566,13:42,31550.0,31650.0,30987.04,32150.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-23,23/03/2566,10:54,31800.0,31900.0,31229.6,32400.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-24,24/03/2566,17:10,32050.0,32150.0,31472.16,32650.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-25,25/03/2566,09:13,31950.0,32050.0,31381.2,32550.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-27,27/03/2566,16:37,31850.0,31950.0,31275.08,32450.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-28,28/03/2566,16:11,31600.0,31700.0,31032.52,32200.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-29,29/03/2566,14:54,31700.0,31800.0,31123.48,32300.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-30,30/03/2566,13:32,31750.0,31850.0,31184.12,32350.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-03-31,31/03/2566,10:59,31850.0,31950.0,31275.08,32450.0,2025-11-11 23:50:50,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2566/
2023-04-01,01/04/2566,09:21,31800.0,31900.0,31229.6,32400.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-03,03/04/2566,15:05,31850.0,31950.0,31275.08,32450.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-04,04/04/2566,12:03,31950.0,32050.0,31381.2,32550.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-05,05/04/2566,15:14,32350.0,32450.0,31760.2,32950.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-06,06/04/2566,15:30,32400.0,32500.0,31820.84,33000.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-07,07/04/2566,09:30,32300.0,32400.0,31714.72,32900.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-08,08/04/2566,09:24,32350.0,32450.0,31760.2,32950.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-10,10/04/2566,16:45,32400.0,32500.0,31820.84,33000.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-11,11/04/2566,09:32,32350.0,32450.0,31760.2,32950.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-12,12/04/2566,16:51,32500.0,32600.0,31911.8,33100.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-13,13/04/2566,16:24,32550.0,32650.0,31957.28,33150.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-14,14/04/2566,14:48,32700.0,32800.0,32108.88,33300.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-15,15/04/2566,09:15,32450.0,32550.0,31866.32,33050.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-17,17/04/2566,12:53,32550.0,32650.0,31957.28,33150.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-18,18/04/2566,15:45,32450.0,32550.0,31866.32,33050.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-19,19/04/2566,17:20,32200.0,32300.0,31623.76,32800.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-20,20/04/2566,11:14,32400.0,32500.0,31820.84,33000.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-21,21/04/2566,17:04,32300.0,32400.0,31714.72,32900.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-22,22/04/2566,09:14,32300.0,32400.0,31714.72,32900.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-24,24/04/2566,14:53,32250.0,32350.0,31669.24,32850.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-25,25/04/2566,15:03,32300.0,32400.0,31714.72,32900.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-26,26/04/2566,11:17,32300.0,32400.0,31714.72,32900.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-27,27/04/2566,10:26,32200.0,32300.0,31623.76,32800.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-28,28/04/2566,14:58,31950.0,32050.0,31381.2,32550.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-04-29,29/04/2566,09:14,32100.0,32200.0,31517.64,32700.0,2025-11-11 23:50:58,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2566/
2023-05-01,01/05/2566,13:11,32000.0,32100.0,31426.68,32600.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-02,02/05/2566,16:43,32050.0,32150.0,31472.16,32650.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-03,03/05/2566,09:25,32350.0,32450.0,31760.2,32950.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-04,04/05/2566,14:41,32450.0,32550.0,31866.32,33050.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-05,05/05/2566,14:34,32500.0,32600.0,31911.8,33100.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-06,06/05/2566,09:27,32250.0,32350.0,31669.24,32850.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-08,08/05/2566,14:44,32350.0,32450.0,31760.2,32950.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-09,09/05/2566,14:46,32250.0,32350.0,31669.24,32850.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-10,10/05/2566,13:56,32300.0,32400.0,31714.72,32900.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-11,11/05/2566,16:20,32250.0,32350.0,31669.24,32850.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-12,12/05/2566,16:21,32200.0,32300.0,31623.76,32800.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-13,13/05/2566,09:23,32300.0,32400.0,31714.72,32900.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-15,15/05/2566,13:21,32150.0,32250.0,31578.28,32750.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-16,16/05/2566,16:29,32200.0,32300.0,31623.76,32800.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-17,17/05/2566,09:21,32150.0,32250.0,31578.28,32750.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-18,18/05/2566,16:16,32050.0,32150.0,31472.16,32650.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-19,19/05/2566,10:50,31950.0,32050.0,31381.2,32550.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-20,20/05/2566,09:18,32100.0,32200.0,31517.64,32700.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-22,22/05/2566,10:55,32150.0,32250.0,31578.28,32750.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-23,23/05/2566,14:15,32050.0,32150.0,31472.16,32650.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-24,24/05/2566,11:11,32200.0,32300.0,31623.76,32800.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-25,25/05/2566,16:53,32050.0,32150.0,31472.16,32650.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-26,26/05/2566,12:39,31950.0,32050.0,31381.2,32550.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-27,27/05/2566,09:21,32000.0,32100.0,31426.68,32600.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-29,29/05/2566,15:09,31900.0,32000.0,31320.56,32500.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-30,30/05/2566,17:04,32000.0,32100.0,31426.68,32600.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-05-31,31/05/2566,11:42,32100.0,32200.0,31517.64,32700.0,2025-11-11 23:51:09,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2566/
2023-06-01,01/06/2566,15:39,32150.0,32250.0,31578.28,32750.0,2025-11-11 23:51:16,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2566/
2023-06-02,02/06/2566,16:05,32250.0,32350.0,31669.24,32850.0,2025-11-11 23:51:16,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มิถุนายน-2566/
